mcc,avg_ticket,max_ticket,monthly_txn_count,annual_spend,tenure_months,is_new_to_platform,current_payment_method,card_acceptance_history,past_data_quality_score,days_sales_outstanding,strategic_vendor,risk_level,metadata_strategy
5122,683.54,4669.34,4,32809.92,3,True,ach,accepted,0.137,43,False,medium,send_minimal
5199,806.61,2166.12,21,203265.72,3,True,card,never_offered,0.791,38,False,low,send_minimal
7399,608.66,4245.18,13,94950.96,7,False,card,accepted,1.0,55,False,low,send_minimal
8911,7227.4,24288.17,10,867288.0,174,False,card,accepted,0.644,51,True,low,send_minimal
7399,2218.46,9544.82,8,212972.16,137,False,ach,accepted,,48,False,high,send_minimal
5169,2822.31,20712.77,9,304809.48,147,False,card,rejected,0.906,48,True,medium,send_minimal
7399,201.55,1007.97,8,19348.8,3,True,check,rejected,,68,False,high,send_full
5065,2920.14,20727.4,47,1646958.96,57,False,ach,rejected,0.518,51,False,low,send_minimal
5137,518.98,3614.07,38,236654.88,38,False,check,rejected,0.528,49,False,low,send_minimal
5111,345.25,1941.2,12,49716.0,1,True,check,never_offered,0.642,58,False,high,send_full
5199,7782.64,44186.08,18,1681050.24,2,True,check,rejected,0.431,42,False,low,send_partial
4214,1255.47,3201.18,22,331444.08,79,False,card,accepted,0.415,32,False,low,send_minimal
7392,19546.2,73941.54,5,1172772.0,126,False,ach,accepted,0.75,6,True,medium,send_minimal
8911,1177.85,8346.87,16,226147.2,109,False,ach,rejected,0.597,52,False,medium,send_minimal
5111,460.31,3668.39,13,71808.36,22,False,ach,rejected,,63,False,low,send_minimal
7392,3302.83,15174.91,7,277437.72,0,True,ach,never_offered,0.22,56,False,medium,send_full
7372,4867.06,25964.04,6,350428.32,47,False,check,accepted,1.0,57,False,medium,send_minimal
5172,2325.48,8971.5,44,1227853.44,124,False,ach,accepted,1.0,51,True,low,send_minimal
5085,1310.78,3211.28,6,94376.16,2,True,ach,never_offered,0.683,55,False,low,send_full
5085,4019.91,8321.32,5,241194.6,113,False,ach,accepted,0.25,23,False,medium,send_minimal
4214,3818.44,11982.16,3,137463.84,64,False,check,accepted,0.629,60,False,medium,send_minimal
5137,440.64,3501.98,16,84602.88,17,False,ach,accepted,0.44,57,False,medium,send_minimal
5734,23544.31,109501.71,13,3672912.36,2,True,card,rejected,0.545,55,False,medium,send_minimal
8911,26345.54,40371.27,5,1580732.4,94,False,check,rejected,0.774,61,True,low,send_minimal
5199,761.14,1593.85,8,73069.44,3,True,check,never_offered,0.843,52,False,medium,send_partial
5122,2327.34,13739.87,12,335136.96,10,False,check,rejected,0.316,33,False,low,send_minimal
5199,361.35,1185.66,10,43362.0,5,True,check,rejected,0.875,40,False,low,send_full
5122,1139.94,5130.22,11,150472.08,4,True,check,rejected,0.256,56,False,low,send_partial
5111,1717.88,9300.33,8,164916.48,55,False,check,rejected,0.86,54,False,medium,send_minimal
7399,616.28,2487.42,23,170093.28,114,False,card,accepted,0.779,52,False,low,send_minimal
5169,291.21,2098.53,41,143275.32,13,False,check,accepted,0.776,23,False,medium,send_partial
7372,1172.13,6629.36,34,478229.04,3,True,ach,never_offered,0.472,29,False,medium,send_partial
7372,10258.06,57292.65,10,1230967.2,93,False,ach,rejected,0.7,32,True,low,send_minimal
5211,8907.09,14907.86,1,106885.08,5,True,card,never_offered,0.526,20,False,low,send_minimal
5211,242.78,1289.65,22,64093.92,76,False,ach,accepted,0.514,49,False,low,send_minimal
5111,180.67,608.03,10,21680.4,166,False,ach,accepted,,55,False,medium,send_minimal
5199,1555.81,11182.58,12,224036.64,126,False,ach,rejected,0.71,58,False,medium,send_minimal
7392,3288.02,17692.15,7,276193.68,78,False,ach,accepted,0.789,63,False,low,send_minimal
5111,782.75,1932.31,20,187860.0,50,False,check,accepted,0.342,35,False,low,send_minimal
5122,1601.39,6073.35,33,634150.44,96,False,check,accepted,0.087,17,False,medium,send_minimal
7372,10991.78,36478.24,5,659506.8,2,True,ach,never_offered,0.77,38,False,medium,send_minimal
8911,42592.09,148718.61,16,8177681.28,0,True,ach,never_offered,0.584,27,False,low,send_minimal
5169,1827.23,11721.56,14,306974.64,87,False,check,accepted,0.452,52,False,low,send_minimal
7399,533.48,1561.52,2,1267694.661800973,139,False,ach,accepted,0.334,51,False,low,send_minimal
5111,568.29,4124.9,9,61375.32,121,False,ach,accepted,0.608,58,False,medium,send_minimal
5211,1883.57,13498.34,24,542468.16,157,False,card,accepted,0.414,13,True,medium,send_minimal
8911,3795.14,11119.23,9,409875.12,89,False,ach,accepted,0.597,55,False,low,send_minimal
5172,2292.3,14999.2,14,385106.4,69,False,check,rejected,0.503,34,False,high,send_minimal
5199,1568.86,10264.13,3,56478.96,1,True,check,accepted,0.942,52,False,low,send_full
5111,562.08,4436.33,18,121409.28,51,False,check,accepted,0.685,56,False,medium,send_partial
5199,644.7,4889.11,10,77364.0,170,False,card,accepted,0.136,48,False,medium,send_minimal
5211,3321.27,10558.75,12,478262.88,128,False,card,accepted,0.734,44,True,medium,send_minimal
8911,2526.92,15639.7,4,121292.16,117,False,check,rejected,0.137,55,False,low,send_minimal
5122,411.12,640.7,1,4933.44,89,False,check,rejected,0.727,54,False,medium,send_partial
5169,3078.02,14480.08,14,517107.36,131,False,ach,rejected,1.0,66,True,medium,send_minimal
5734,4767.32,23031.56,13,743701.92,25,False,check,rejected,0.843,47,False,low,send_minimal
8911,6451.99,29844.8,11,851662.68,1,True,check,never_offered,0.978,44,False,low,send_minimal
5122,2748.27,12334.25,7,230854.68,0,True,check,never_offered,0.443,54,False,low,send_partial
7372,5261.14,12800.93,23,1452074.64,42,False,ach,rejected,0.829,35,False,low,send_minimal
4214,2119.55,14719.6,9,228911.4,4,True,check,never_offered,0.551,35,False,low,send_partial
5734,328.13,2306.63,42,165377.52,16,False,card,rejected,0.487,38,False,medium,send_minimal
5172,2385.37,9866.85,5,143122.2,6,False,ach,rejected,,42,False,low,send_minimal
5122,808.05,3173.13,13,126055.8,11,False,card,rejected,0.433,54,False,medium,send_partial
5137,1494.17,2958.23,3,53790.12,79,False,check,accepted,0.961,42,False,high,send_minimal
5065,1599.47,5422.21,15,287904.6,169,False,ach,rejected,0.647,38,False,low,send_minimal
5111,222.79,1038.78,4,10693.92,133,False,ach,rejected,0.646,41,False,low,send_minimal
5172,34480.49,271332.64,11,4551424.68,64,False,ach,accepted,0.196,49,False,low,send_minimal
5111,286.93,1665.25,11,37874.76,163,False,ach,accepted,0.811,45,False,low,send_minimal
5065,600.86,3858.85,16,115365.12,93,False,card,rejected,0.547,48,False,low,send_partial
7372,3787.28,13429.2,13,590815.68,3,True,card,accepted,0.401,21,False,medium,send_minimal
5085,2023.75,9555.24,5,121425.0,85,False,card,rejected,0.766,60,False,low,send_minimal
5111,893.69,3576.53,23,246658.44,18,False,check,rejected,0.987,67,False,low,send_full
5211,9009.6,62655.47,9,973036.8,77,False,ach,rejected,0.799,47,True,medium,send_minimal
4214,13899.54,41848.91,23,3836273.04,96,False,ach,accepted,0.862,67,True,low,send_minimal
7372,1099.81,4244.45,14,184768.08,1,True,card,never_offered,0.797,60,False,low,send_partial
5065,4924.68,34251.69,13,768250.08,1,True,ach,never_offered,0.705,51,False,low,send_full
5111,205.14,631.75,11,27078.48,110,False,ach,rejected,0.52,31,False,low,send_minimal
7392,897.71,3936.97,6,64635.12,125,False,check,rejected,0.884,35,False,low,send_minimal
7372,127.89,201.38,8,908771.8052549476,5,True,card,rejected,0.767,60,False,low,send_minimal
5169,3215.53,12698.76,4,154345.44,5,True,ach,never_offered,0.208,34,False,medium,send_minimal
8911,6836.16,20909.44,9,738305.28,1,True,card,never_offered,0.565,40,False,low,send_minimal
4214,3882.13,20785.58,21,978296.76,8,False,ach,accepted,0.515,34,False,low,send_minimal
7392,3775.05,11068.55,11,498306.6,90,False,check,rejected,0.783,55,False,low,send_minimal
7392,1034.18,6829.44,27,335074.32,81,False,ach,rejected,0.101,46,True,medium,send_partial
7392,3697.46,18258.56,24,1064868.48,70,False,check,rejected,0.582,62,True,low,send_minimal
5111,227.03,1297.69,31,84455.16,73,False,ach,accepted,0.829,46,False,low,send_minimal
7372,1633.32,4560.84,9,176398.56,115,False,check,rejected,0.711,59,False,medium,send_minimal
8911,131.31,527.21,1,1575.72,17,False,card,rejected,0.621,20,False,low,send_minimal
5122,617.29,3443.57,13,96297.24,162,False,check,rejected,0.577,26,False,low,send_minimal
5065,3077.52,10013.12,3,110790.72,90,False,card,rejected,0.878,61,False,low,send_minimal
5169,1677.33,4407.04,12,241535.52,3,True,ach,never_offered,0.546,50,False,high,send_minimal
5137,272.53,1170.74,4,13081.44,54,False,ach,accepted,0.717,37,False,low,send_minimal
8911,1043.78,6212.9,6,75152.16,148,False,card,rejected,0.906,30,False,high,send_minimal
5172,13762.76,26634.5,23,592699953.1440554,1,True,ach,never_offered,1.0,72,False,low,send_minimal
5734,1325.33,10074.1,3,47711.88,160,False,ach,accepted,0.57,50,False,medium,send_minimal
8911,2020.83,13444.8,4,96999.84,0,True,card,never_offered,0.61,51,False,low,send_minimal
7392,1426.78,7932.25,11,188334.96,12,False,check,rejected,0.899,47,False,high,send_full
7392,5074.14,8928.19,10,608896.8,42,False,ach,accepted,0.96,27,False,medium,send_minimal
8911,4834.75,30578.22,12,696204.0,2,True,check,never_offered,0.485,40,False,low,send_minimal
7372,5404.11,10131.15,8,518794.56,43,False,ach,rejected,0.168,45,False,medium,send_minimal
5122,294.78,825.17,7,24761.52,132,False,ach,rejected,0.355,40,False,low,send_minimal
7372,2326.91,8910.77,14,390920.88,2,True,card,never_offered,0.425,41,False,low,send_minimal
5137,226.41,1235.59,6,16301.52,54,False,card,rejected,0.56,41,False,medium,send_minimal
5137,263.38,1934.31,17,53729.52,43,False,check,accepted,0.522,51,False,low,send_partial
5734,654.31,5198.77,46,361179.12,5,True,card,rejected,0.732,34,False,low,send_minimal
5137,389.17,1977.5,31,144771.24,73,False,ach,accepted,0.756,52,False,medium,send_partial
5065,2031.9,12269.36,19,463273.2,84,False,ach,accepted,0.195,42,True,low,send_partial
8911,7643.88,25483.04,17,1559351.52,90,False,card,accepted,0.788,29,True,medium,send_minimal
5211,2871.94,19057.55,10,344632.8,34,False,card,accepted,0.662,49,False,low,send_minimal
7372,3956.87,20447.63,7,332377.08,101,False,ach,accepted,0.578,56,True,low,send_minimal
7399,2941.31,13205.21,9,317661.48,52,False,card,rejected,0.218,59,False,low,send_minimal
5734,4382.18,25133.84,27,1419826.32,0,True,ach,never_offered,0.736,55,False,high,send_minimal
5734,6884.68,47534.42,12,991393.92,142,False,ach,accepted,0.371,49,True,low,send_minimal
7392,153237.56,501338.3,6,11033104.32,71,False,check,rejected,1.0,37,False,low,send_minimal
5137,1953.5,7206.28,9,210978.0,155,False,check,rejected,0.542,41,False,low,send_minimal
7399,1741.57,7785.46,5,104494.2,133,False,ach,rejected,0.68,45,False,low,send_minimal
7372,308.71,2400.34,2,7409.04,152,False,check,accepted,0.498,56,False,medium,send_partial
5111,87.01,290.16,14,14617.68,78,False,check,accepted,0.518,24,False,low,send_minimal
5111,1356.62,6880.79,45,86598446.69128335,47,False,ach,accepted,0.721,61,False,low,send_minimal
4214,8319.08,13165.74,3,299486.88,109,False,ach,rejected,0.234,30,False,low,send_minimal
4214,42112.31,332204.44,18,9096258.96,126,False,check,accepted,0.715,59,True,high,send_minimal
8911,459.7,3215.59,30,165492.0,2,True,card,rejected,0.416,46,False,low,send_minimal
5085,5414.87,24774.37,9,584805.96,96,False,check,rejected,0.797,59,False,low,send_partial
4214,6962.67,28421.94,4,334208.16,95,False,check,rejected,0.213,55,False,low,send_minimal
7399,1767.35,9168.87,26,551413.2,5,True,check,never_offered,0.567,56,False,medium,send_full
7392,567.93,1526.86,4,27260.64,5,True,check,rejected,1.0,70,False,medium,send_full
5199,317.0,1341.6,15,57060.0,127,False,ach,accepted,,33,False,low,send_minimal
5199,117.55,800.96,10,3161008.46861831,99,False,check,accepted,0.842,34,False,low,send_minimal
5172,4241.8,17708.81,19,112748001.23017652,159,False,check,accepted,0.701,54,False,low,send_minimal
5065,594.05,4425.13,5,35643.0,33,False,ach,rejected,0.819,72,False,low,send_full
5199,1063.21,5954.87,7,89309.64,120,False,check,accepted,0.832,46,True,medium,send_minimal
5122,1326.89,6071.33,36,573216.48,2,True,card,rejected,0.533,44,False,low,send_minimal
5122,1391.64,7205.85,15,250495.2,14,False,card,accepted,,44,False,medium,send_minimal
5065,789.93,2769.06,3,28437.48,105,False,card,rejected,0.286,53,False,medium,send_minimal
5172,5834.5,33804.35,5,350070.0,44,False,card,accepted,0.077,51,False,low,send_minimal
5065,7062.23,47544.52,7,593227.32,37,False,ach,accepted,0.597,19,False,medium,send_minimal
7399,76.3,566.18,4,3662.4,127,False,ach,accepted,0.038,7,False,low,send_minimal
4214,4209.09,20102.49,7,353563.56,163,False,ach,rejected,0.437,18,False,low,send_minimal
7399,2364.6,14363.17,20,567504.0,30,False,ach,rejected,0.436,40,False,medium,send_partial
5137,770.58,2424.5,6,55481.76,138,False,ach,rejected,0.783,56,False,low,send_minimal
5111,335.75,1222.82,7,28203.0,1,True,card,never_offered,0.959,30,False,medium,send_minimal
5199,500.73,3699.16,5,30043.8,65,False,ach,rejected,0.225,52,False,medium,send_minimal
7372,1049.81,4635.61,23,289747.56,110,False,ach,accepted,0.884,56,False,medium,send_minimal
5065,672.31,4982.09,8,64541.76,58,False,check,rejected,0.356,20,False,low,send_minimal
7399,611.26,1064.31,10,73351.2,158,False,card,rejected,0.833,51,True,low,send_minimal
5172,2417.71,10402.62,22,638275.44,67,False,card,accepted,0.576,34,False,high,send_minimal
7399,4134.17,14561.53,19,942590.76,126,False,ach,rejected,0.752,36,False,low,send_minimal
5085,11020.42,20086.76,9,1190205.36,3,True,ach,never_offered,0.496,37,False,low,send_minimal
5172,7984.11,17761.23,1,95809.32,11,False,check,rejected,0.254,70,False,low,send_minimal
5172,20797.94,111326.97,7,1747026.96,4,True,ach,accepted,0.213,48,False,medium,send_minimal
5065,2175.52,12046.3,36,939824.64,126,False,ach,accepted,0.92,46,True,low,send_minimal
7372,12173.46,50803.78,9,1314733.68,0,True,ach,accepted,0.88,64,False,high,send_minimal
4214,17372.66,74453.11,9,1876247.28,116,False,card,rejected,1.0,55,True,high,send_minimal
5211,1413.9,5625.14,18,305402.4,5,True,ach,never_offered,0.292,34,False,low,send_minimal
5169,5060.18,16793.52,6,364332.96,148,False,ach,rejected,0.024,51,False,low,send_minimal
5734,9030.45,49101.56,11,1192019.4,84,False,ach,accepted,0.477,41,True,low,send_minimal
5169,100.77,185.43,8,9673.92,112,False,ach,rejected,0.709,29,False,low,send_minimal
5169,780.8,4412.26,38,356044.8,105,False,card,accepted,0.838,37,False,low,send_minimal
7392,3974.29,30928.27,1,47691.48,171,False,card,rejected,0.143,29,False,medium,send_minimal
5211,61568.14,409164.72,17,12559900.56,3,True,card,accepted,0.915,37,False,low,send_minimal
5122,7245.0,48244.87,14,1217160.0,65,False,check,accepted,0.931,47,True,low,send_minimal
5172,13504.02,33186.85,33,5347591.92,67,False,ach,accepted,1.0,28,False,medium,send_minimal
7399,2424.34,17682.26,2,58184.16,164,False,check,accepted,0.149,27,False,low,send_minimal
5199,1048.8,6225.09,10,125856.0,153,False,check,rejected,0.568,51,False,low,send_minimal
5085,1445.58,3548.44,21,364286.16,107,False,check,accepted,0.369,37,False,low,send_minimal
7399,3024.88,11089.72,27,980061.12,15,False,ach,accepted,0.314,61,False,medium,send_minimal
7392,1113.41,2609.28,7,93526.44,174,False,ach,rejected,0.747,57,False,low,send_partial
5137,821.31,2880.62,8,78845.76,17,False,check,rejected,0.361,46,False,medium,send_minimal
8911,11555.33,43339.52,6,831983.76,168,False,check,rejected,1.0,63,True,high,send_minimal
8911,3863.44,16475.11,7,324528.96,5,True,ach,never_offered,0.825,42,False,medium,send_minimal
8911,22152.74,140529.24,6,1594997.28,150,False,ach,accepted,0.772,61,False,low,send_minimal
5169,807.69,2758.98,25,242307.0,4,True,ach,never_offered,0.463,56,False,medium,send_partial
4214,1183.83,4574.71,10,142059.6,67,False,check,accepted,0.456,35,False,medium,send_minimal
7399,68.2,444.93,6,4910.4,5,True,check,rejected,0.462,20,False,medium,send_full
4214,8114.59,59446.77,4,389500.32,7,False,card,rejected,,35,False,high,send_minimal
5211,638.26,1068.02,2,15318.24,48,False,ach,rejected,0.754,60,False,low,send_minimal
5137,462.84,1014.07,4,22216.32,106,False,card,rejected,0.579,34,False,low,send_minimal
5122,4906.89,9577.3,8,471061.44,21,False,ach,accepted,0.643,29,False,high,send_minimal
8911,4961.17,26591.84,15,893010.6,2,True,check,rejected,0.658,51,False,low,send_minimal
5199,1115.87,2370.62,28,374932.32,82,False,ach,accepted,0.64,43,True,low,send_minimal
4214,7286.86,17068.25,17,1486519.44,53,False,check,accepted,0.559,35,False,low,send_minimal
5211,3479.32,16479.87,2,83503.68,109,False,ach,accepted,0.422,36,False,low,send_minimal
5211,1441.54,6214.38,5,86492.4,50,False,ach,rejected,0.745,28,False,low,send_minimal
5085,6760.42,32778.99,5,405625.2,127,False,ach,rejected,0.698,39,True,low,send_minimal
5172,1551.83,7634.46,8,148975.68,124,False,ach,rejected,0.666,32,False,low,send_partial
5211,1021.18,3705.94,17,208320.72,46,False,card,accepted,,31,False,low,send_minimal
5085,3098.5,22456.55,16,594912.0,75,False,check,rejected,0.757,58,True,low,send_minimal
5111,243.67,1048.36,6,17544.24,3,True,card,accepted,0.514,42,False,low,send_minimal
5211,3618.95,16550.54,20,868548.0,151,False,ach,accepted,,28,False,low,send_minimal
5122,4956.08,32256.42,2,118945.92,74,False,check,rejected,0.312,45,False,medium,send_minimal
7372,6179.17,47221.31,6,444900.24,113,False,check,rejected,0.91,17,True,low,send_minimal
5172,4627.59,22671.57,19,1055090.52,117,False,ach,accepted,0.755,34,True,medium,send_minimal
5172,8675.7,30763.35,5,520542.0,36,False,ach,accepted,0.768,25,False,medium,send_minimal
5085,3302.49,8203.39,24,951117.12,111,False,ach,rejected,0.39,70,False,medium,send_minimal
5172,8999.18,36364.09,5,539950.8,2,True,ach,never_offered,0.949,33,False,medium,send_partial
5211,2339.3,7648.01,12,336859.2,4,True,ach,never_offered,0.549,28,False,medium,send_minimal
5211,5811.21,37755.97,8,557876.16,3,True,ach,accepted,,46,False,medium,send_partial
5137,585.45,1265.75,4,28101.6,119,False,ach,rejected,0.374,49,False,low,send_minimal
5065,836.95,2750.4,35,351519.0,80,False,ach,accepted,0.605,57,False,low,send_minimal
8911,7932.68,19693.7,9,856729.44,98,False,ach,accepted,0.519,49,False,medium,send_minimal
8911,731.03,2245.06,12,105268.32,131,False,ach,accepted,0.715,54,False,high,send_minimal
4214,1598.19,12428.77,11,210961.08,118,False,check,rejected,0.581,37,False,low,send_minimal
5137,268.32,1390.12,16,51517.44,41,False,ach,accepted,0.504,20,False,medium,send_minimal
5734,11302.33,80749.54,30,4068838.8,4,True,check,never_offered,0.594,40,False,low,send_minimal
5111,786.5,4305.95,1,2638761.102705312,1,True,ach,rejected,0.813,54,False,high,send_minimal
4214,10271.97,76423.11,24,2958327.36,57,False,check,accepted,0.627,51,False,low,send_minimal
5065,1906.33,14850.78,11,251635.56,4,True,ach,never_offered,0.422,31,False,low,send_minimal
5199,39.4,65.09,9,1167036.4703620705,4,True,check,never_offered,0.786,33,False,low,send_minimal
7399,200.42,1265.16,41,98606.64,92,False,check,rejected,0.874,34,False,low,send_minimal
7372,3696.46,19668.69,13,576647.76,82,False,card,rejected,0.865,43,False,low,send_minimal
7399,1397.94,4852.87,26,436157.28,5,True,ach,never_offered,0.813,38,False,low,send_minimal
5199,1125.81,3738.53,20,10096050.157701833,131,False,ach,rejected,0.539,47,False,low,send_minimal
5085,3325.1,9859.59,7,279308.4,85,False,card,accepted,0.218,42,False,medium,send_minimal
5065,310.65,1627.12,23,85739.4,127,False,ach,rejected,0.153,49,False,low,send_minimal
5111,158.7,689.58,15,28566.0,50,False,check,rejected,0.422,40,False,low,send_minimal
5065,6502.07,12199.22,16,1248397.44,140,False,ach,accepted,0.677,49,False,medium,send_minimal
5172,4072.8,11720.31,9,439862.4,34,False,ach,rejected,0.613,63,False,low,send_minimal
5065,66.0,215.46,30,23760.0,177,False,ach,rejected,0.764,49,False,medium,send_minimal
5111,249.89,1892.84,7,20990.76,133,False,check,accepted,,53,False,low,send_minimal
5172,1135.71,2593.32,11,149913.72,3,True,card,never_offered,0.939,27,False,low,send_minimal
7392,3199.71,19273.41,5,191982.6,25,False,card,rejected,0.209,53,False,medium,send_minimal
7372,1277.77,8716.47,16,15936994.548481172,5,True,card,accepted,0.617,34,False,medium,send_minimal
5065,1110.55,2674.69,23,306511.8,25,False,ach,rejected,0.524,40,False,low,send_minimal
4214,1699.02,9735.92,8,163105.92,16,False,check,rejected,0.764,50,False,high,send_partial
5211,1139.72,3915.35,6,82059.84,44,False,ach,accepted,,27,False,medium,send_minimal
5169,3223.6,5316.41,6,232099.2,40,False,ach,accepted,0.774,33,False,low,send_partial
5169,1663.78,11523.49,7,139757.52,0,True,check,never_offered,0.796,48,False,low,send_full
7399,612.1,4587.37,1,7345.2,55,False,check,accepted,0.075,38,False,low,send_minimal
5172,30549.56,144504.72,15,5498920.8,113,False,card,rejected,0.0,61,False,low,send_minimal
5122,145.57,400.02,18,31443.12,18,False,ach,rejected,0.681,21,False,medium,send_partial
5172,965.67,6422.77,3,34764.12,10,False,ach,rejected,0.943,40,False,medium,send_full
5085,274.71,827.84,3,9889.56,138,False,card,accepted,0.609,49,False,low,send_minimal
5111,272.15,1403.47,20,65316.0,89,False,card,rejected,0.172,71,False,medium,send_minimal
5137,1046.58,5451.47,11,138148.56,1,True,check,never_offered,0.929,34,False,low,send_partial
5122,130.93,490.18,6,9426.96,5,True,card,never_offered,0.269,50,False,medium,send_partial
5169,10705.17,69703.29,30,3853861.2,1,True,check,rejected,0.396,39,False,low,send_minimal
5065,572.98,2873.12,14,96260.64,99,False,card,accepted,0.877,37,False,low,send_minimal
5734,133.37,206.76,38,60816.72,106,False,ach,accepted,0.489,54,False,medium,send_minimal
5085,7275.56,26084.09,22,1920747.84,157,False,check,accepted,0.572,61,True,low,send_minimal
5122,1059.45,2240.43,6,3474986.2758558583,116,False,card,accepted,0.234,37,False,high,send_minimal
8911,15933.06,69339.5,19,3632737.68,49,False,ach,rejected,0.918,46,False,low,send_minimal
5065,11388.19,43864.74,16,2186532.48,30,False,check,rejected,0.326,73,False,medium,send_minimal
5137,786.5,4453.19,5,47190.0,108,False,check,accepted,0.571,29,False,low,send_minimal
5199,388.34,2993.12,15,69901.2,132,False,card,rejected,0.246,40,False,low,send_minimal
5137,335.95,1190.11,9,36282.6,81,False,ach,accepted,0.736,54,False,low,send_minimal
5137,322.49,1471.82,19,73527.72,1,True,card,never_offered,0.356,26,False,low,send_minimal
5085,3079.51,9900.01,8,295632.96,1,True,check,never_offered,0.261,70,False,low,send_minimal
5172,27920.77,42723.3,17,5695837.08,148,False,ach,rejected,0.281,53,True,low,send_minimal
7392,7370.23,38846.26,5,442213.8,157,False,check,rejected,0.675,62,False,medium,send_minimal
5211,12854.8,54535.24,13,2005348.8,178,False,ach,rejected,0.762,24,True,medium,send_minimal
4214,19796.37,101513.73,2,475112.88,0,True,ach,never_offered,0.651,50,False,low,send_minimal
7372,23446.51,65988.25,13,3657655.56,1,True,ach,accepted,0.546,61,False,low,send_minimal
7392,2316.67,12161.18,8,222400.32,30,False,ach,rejected,0.351,67,False,low,send_minimal
5172,3726.51,26922.91,32,1430979.84,107,False,check,accepted,0.306,40,False,low,send_minimal
5734,2004.17,5349.66,1,24050.04,133,False,card,rejected,,44,False,medium,send_minimal
5211,208.81,1073.2,8,20045.76,5,True,check,never_offered,0.929,43,False,medium,send_full
7399,2434.34,18781.38,4,116848.32,0,True,check,never_offered,0.454,44,False,medium,send_minimal
5199,374.8,2786.28,15,67464.0,48,False,card,rejected,0.302,36,False,high,send_minimal
5172,3651.86,23673.11,16,701157.12,83,False,ach,accepted,0.552,24,True,low,send_minimal
5085,2661.76,14493.05,12,383293.44,108,False,ach,accepted,0.592,38,False,low,send_minimal
7399,35860.42,81709.53,17,7315525.68,76,False,ach,rejected,0.647,36,True,high,send_minimal
5172,4403.84,21152.02,16,845537.28,56,False,check,rejected,0.462,43,False,low,send_minimal
7392,4033.3,30093.71,25,1209990.0,97,False,ach,accepted,0.539,58,False,medium,send_minimal
7372,3657.88,22895.76,8,351156.48,5,True,ach,never_offered,0.749,68,False,low,send_minimal
5065,12326.8,87437.79,10,1479216.0,169,False,check,rejected,0.775,45,True,low,send_minimal
5734,291.15,920.09,8,27950.4,1,True,check,rejected,0.726,62,False,low,send_full
5199,234.24,1681.03,14,39352.32,2,True,check,accepted,0.749,29,False,high,send_minimal
5122,2121.88,11109.36,12,305550.72,0,True,ach,never_offered,0.643,51,False,medium,send_minimal
5122,4357.08,14193.74,21,1097984.16,2,True,card,rejected,0.528,44,False,high,send_minimal
5734,324.39,1543.13,11,42819.48,74,False,ach,accepted,0.848,49,False,low,send_minimal
5085,748.29,1728.97,13,116733.24,3,True,check,never_offered,0.42,46,False,low,send_minimal
5734,8796.57,49206.38,15,1583382.6,61,False,card,accepted,0.507,67,True,low,send_minimal
7399,197.12,380.69,8,18923.52,165,False,ach,accepted,0.629,26,False,low,send_minimal
5085,454.6,826.34,7,38186.4,127,False,check,accepted,0.737,48,False,high,send_minimal
5065,2209.44,12282.39,13,344672.64,5,True,check,never_offered,0.439,43,False,high,send_partial
5065,2980.14,20098.25,10,357616.8,86,False,card,rejected,0.685,23,False,low,send_minimal
7372,94.26,588.13,11,12442.32,100,False,ach,accepted,0.539,58,False,medium,send_minimal
7399,6157.52,25896.86,6,443341.44,1,True,ach,never_offered,0.816,52,False,medium,send_minimal
8911,4278.1,17601.82,32,1642790.4,23,False,ach,accepted,0.854,60,False,medium,send_partial
5065,6757.97,16480.02,18,1459721.52,66,False,ach,rejected,0.672,65,True,medium,send_minimal
5199,735.69,4567.65,1,8828.28,160,False,check,rejected,0.798,26,False,low,send_minimal
5065,734.78,1821.7,8,70538.88,1,True,ach,never_offered,0.601,58,False,low,send_partial
5169,2050.15,9548.62,43,1057877.4,7,False,ach,rejected,0.861,43,False,high,send_partial
5137,5338.6,38733.16,15,960948.0,0,True,ach,never_offered,0.952,50,False,medium,send_partial
5734,869.08,5024.45,5,52144.8,122,False,ach,accepted,0.769,49,False,low,send_minimal
4214,9376.51,64174.87,17,507165425.67441845,168,False,card,accepted,0.661,50,False,low,send_minimal
7399,376.83,2085.29,23,104005.08,50,False,check,rejected,0.667,60,False,low,send_partial
5065,1114.46,3104.92,8,106988.16,147,False,check,rejected,,50,False,low,send_minimal
5122,3102.61,15069.71,19,707395.08,83,False,card,accepted,0.801,52,True,medium,send_minimal
5137,314.78,2365.07,27,101988.72,5,True,card,rejected,0.971,50,False,low,send_full
5122,1757.18,6434.48,8,168689.28,39,False,card,rejected,0.73,69,False,low,send_minimal
5169,12588.43,67522.52,22,3323345.52,83,False,card,rejected,0.885,35,False,medium,send_minimal
5734,350.64,1551.5,17,71530.56,117,False,check,accepted,1.0,63,False,low,send_minimal
7392,2954.45,10595.92,38,1347229.2,112,False,check,accepted,,71,True,low,send_minimal
8911,3972.41,25762.38,12,572027.04,1,True,card,accepted,0.475,45,False,low,send_minimal
7372,334.08,635.1,3,12026.88,65,False,card,accepted,0.956,38,False,low,send_minimal
5137,638.4,4518.61,7,53625.6,177,False,card,rejected,0.547,37,False,low,send_minimal
5111,570.61,1987.22,7,47931.24,40,False,check,rejected,0.718,34,False,high,send_partial
5169,1928.41,3108.6,18,416536.56,167,False,ach,rejected,0.736,64,True,medium,send_minimal
